,INDEX,ID,Nickname,commentCount,playCount,shareCount,url,neg,neu,pos,containsMisinformation,Desc,Unigram_Score,Bigram_Score
451,617,6.96e+18,Fun Facts USA,17600,4300000,4973,https://www.tiktok.com/@funfactsusa/video/6956732759930932485,0.0,1.0,0.0,0,requested sober pittie mama covid covidvaccine vaccine geography funfacts funfactsusa viral,0.18181818181818182,0.0
452,618,6.93e+18,Lewis axall,4363,3800000,932,https://www.tiktok.com/@axall_official93/video/6930014474346712326,0.0,0.667,0.333,0,fake truth foryou viral covid vaccine justice reality,0.625,0.0
453,619,6.94e+18,"Jo Hunter, PhD",3003,2800000,26800,https://www.tiktok.com/@lifeofahunter/video/6935164020550880518,0.0,1.0,0.0,0,vaccine covid science sars mers,0.6,0.0
454,620,6.96e+18,Nathan Arnold,1001,4200000,3444,https://www.tiktok.com/@everythingimportant/video/6956382857199652101,0.0,0.674,0.326,1,duet moe means moe covid vaccine government fyp foryou foryoupage funny laugh react secret conspiracy,0.21428571428571427,0.0
455,621,6.9e+18,LuLu,976,4000000,14400,https://www.tiktok.com/@selfdeprecatingmemes/video/6899616839995886854,0.172,0.662,0.166,0,walmart sync giving thanks r h c vaccine covid fyp humor xybca onlinedating getthebag easymoney,0.06666666666666667,0.0
456,622,7e+18,Bobby Hanley,4929,4300000,30500,https://www.tiktok.com/@bobbyhanley/video/7001525842593598725,0.0,1.0,0.0,0,want drink bobbyhanley fyp vaccine politics bobbyhanleyjr heidiherritt janalynnmck pierce hanley theautolady tracemyers,0.23076923076923078,0.0
457,623,6.93e+18,Maia Kinney Petrucha,3351,2100000,6858,https://www.tiktok.com/@jambamaia/video/6933356530863443206,0.0,1.0,0.0,0,plz covid vaccine myth fyp foryou foryoupage foryourpage,0.125,0.0
458,624,6.95e+18,Dr. Shawn Carbonell,6598,2800000,41600,https://www.tiktok.com/@brainsurgerydropout/video/6949325621650558213,0.333,0.667,0.0,0,minute video vaccine elisa directors cut mad scientist tiktok covid vaccine stem learn tik tok tik tok partner,0.4666666666666667,0.0
459,625,6.95e+18,Gema G.,2640,6900000,7512,https://www.tiktok.com/@gema2125/video/6954528931206810886,0.0,1.0,0.0,0,daughter vaccineshowespuroshowhogardulcehogar rentfreerentfree,0.3333333333333333,0.0
460,626,6.97e+18,Bader Al Safar,3713,3300000,4000,https://www.tiktok.com/@baderalsafar/video/6967341215821942022,0.0,0.8,0.2,0,vibin foryoupage foryou fyp baderalsafar sneakerhead hypebeast fortnite zombie zombies vaccine supreme travisscott,0.15384615384615385,0.0
461,627,6.97e+18,Gianmarco Soresi,3148,2800000,6289,https://www.tiktok.com/@gianmarcosoresi/video/6971047408746761477,0.0,1.0,0.0,0,people gotten vaccine retire joke good run standup comedy standupcomedy fyp,0.2727272727272727,0.0
462,628,6.95e+18,Ben Palmer,2851,2400000,2472,https://www.tiktok.com/@palmertrolls/video/6952955491089747206,0.0,1.0,0.0,1,wow krispykreme vaccine,0.3333333333333333,0.0
463,629,7.01e+18,Bader Al Safar,14800,5200000,4410,https://www.tiktok.com/@baderalsafar/video/7009820227047329030,0.474,0.526,0.0,0,got vaccinated foryoupage foryou fyp vaccine covid coronavirus covid baderalsafar twd thewalkingdead foryou fyp supreme,0.3333333333333333,0.0
464,630,6.98e+18,Moyo,4507,1800000,5215,https://www.tiktok.com/@yourboymoyo/video/6975864989483683078,0.0,1.0,0.0,0,vaccine vaccine jab uk relatable covid,0.2,0.0
465,631,6.98e+18,Kathryn,12700,5400000,21600,https://www.tiktok.com/@the1andonlykathryn1/video/6984920205256314118,0.217,0.4,0.383,0,vaxxed sheep vaccine vaxxedwaxedrelaxed,0.25,0.0
466,632,6.99e+18,koko✨,8954,1800000,7981,https://www.tiktok.com/@dopekokocrunch/video/6986119303246449921,0.0,0.515,0.485,1,sumone help mefyp vaccine foryoupage,0.2,0.0
467,633,6.98e+18,𝘿𝙊𝘿𝙔⚡𝙈𝘼𝙍𝙊𝙅𝙄𝙏𝘼,4554,3700000,13200,https://www.tiktok.com/@dody_marojita/video/6984733249411108123,0.0,1.0,0.0,0,vaccinecoronavirus vaccinessavelives vaccine stopcoronavirus,0.25,0.0
468,634,6.94e+18,Michèle Deschênes,3421,3400000,128600,https://www.tiktok.com/@michledeschnes/video/6935843416991370501,0.0,1.0,0.0,0,year covid vaccine fyp jimmyfallon,0.4,0.0
469,635,6.96e+18,daneyyyp,1371,5100000,20700,https://www.tiktok.com/@daneyyyp/video/6955225049808768261,0.0,1.0,0.0,0,fyp foryoupage vaccine foryou viral fun comedy,0.2857142857142857,0.0
470,636,7.02e+18,Lewis Garnham,7609,1600000,20800,https://www.tiktok.com/@lewgarnham/video/7024025357040864513,0.0,1.0,0.0,0,stitch saharroo masks covid people question science masks probs dont believe umbrellas vaccine lockdown comedy,0.35714285714285715,0.0
471,637,6.95e+18,MohdMikhail,7279,2500000,19800,https://www.tiktok.com/@mohdmikhail2687/video/6952053723002604801,0.0,0.352,0.648,0,talking kucing vaccine cutecat fypkucing fyp peoplenowadays vacations power awesome areyouok,0.2727272727272727,0.0
472,638,6.91e+18,jay,8304,1500000,18300,https://www.tiktok.com/@flossybaby/video/6908870920350272774,0.0,0.812,0.188,0,covid missrona vaccine,0.3333333333333333,0.0
473,639,6.94e+18,Lauren,2851,1900000,5862,https://www.tiktok.com/@admeyering/video/6935987238870338822,0.0,1.0,0.0,0,warn vaccine fyp sideeffects wagon,0.4,0.0
474,640,6.84e+18,TikTok France,1004,171600,266,https://www.tiktok.com/@tiktok_france/video/6836989657713052933,0.0,1.0,0.0,0,vous avez des questions sur les tests et le pistage les conditions et la marche suivre pour se faire tester,0.1111111111111111,0.0
475,641,6.84e+18,TikTok France,152,137100,249,https://www.tiktok.com/@tiktok_france/video/6836989367496625414,0.0,1.0,0.0,0,vous avez des questions sur les masques grand public comment les entretenir comment bien les porter,0.3076923076923077,0.0
476,642,6.84e+18,TikTok France,148,101400,352,https://www.tiktok.com/@tiktok_france/video/6836989113804147973,0.0,0.704,0.296,0,le virus est toujours l pour limiter les transmissions et nous prot ger les uns les autres respectons les gestes barri res,0.05263157894736842,0.0
477,643,6.84e+18,TikTok France,115,93400,304,https://www.tiktok.com/@tiktok_france/video/6836988348251245830,0.0,0.541,0.459,0,le virus est toujours l lapparition de signes l gers contactez rapidement votre decin pour quil cide si vous devez tre test,0.09523809523809523,0.0
478,644,6.8e+18,World Health Organization (WHO),953,7900000,3786,https://www.tiktok.com/@who/video/6802507932559756549,0.0,0.756,0.244,0,great advantage decisions influence trajectory c v epidemic dr tedros directorgeneral,0.2727272727272727,0.0
479,645,6.81e+18,Business Insider France,0,15700,19,https://www.tiktok.com/@businessinsiderfr/video/6814048037925571846,0.0,0.893,0.107,0,vous pouvez aussi fabriquer votre propre masque en tissu coronavirus masque confinement conseil fyp foryoupage blindinglight,0.13333333333333333,0.0
480,646,6.81e+18,Le Figaro,8,15800,11,https://www.tiktok.com/@lefigarofr/video/6813738175618436357,0.098,0.902,0.0,0,tous ceux qui sexposent pour servir les autres merci foryoupage pourvous,0.0,0.0
481,648,6.81e+18,Business Insider France,0,69800,29,https://www.tiktok.com/@businessinsiderfr/video/6812606996555025670,0.0,0.784,0.216,0,l chargezla sur mediainterieurgouvfrdeplacementcovid coronavirus confinement attestation jerestechezmoi transitionchallenge fyp,0.2,0.0
482,649,6.81e+18,Business Insider France,0,29700,14,https://www.tiktok.com/@businessinsiderfr/video/6808181701861199109,0.0,1.0,0.0,0,la nouvelle attestation est dispo sur le site du gouvernement coronavirus confinement supalonely confinementchallenge jerestechezmoi foryoupage,0.125,0.0
483,650,6.8e+18,hugodecrypte,2565,1700000,8054,https://www.tiktok.com/@hugodecrypte/video/6797852661275200774,0.294,0.426,0.28,0,il arrive en france quels risques comment se prot ger partagez vos amis,0.23076923076923078,0.0
484,651,6.8e+18,hugodecrypte,4347,994600,1793,https://www.tiktok.com/@hugodecrypte/video/6802301974122368262,0.538,0.462,0.0,0,il sinstalle en france si tu es l velyc en tudiant informetoi avec cette vid vous tient au courant sur ce compte,0.047619047619047616,0.0
485,652,6.8e+18,Brilliant Ratchet,11,14100,13,https://www.tiktok.com/@nashohmy/video/6801864952534682886,0.0,0.425,0.575,0,tips stay coronavirus season generally flu cold season staycalm staysafe blacktiktok tiktokkenya covid,0.25,0.0
486,653,6.8e+18,Laura Oluoch 👑,27,14900,11,https://www.tiktok.com/@officiallaura/video/6801500434734255365,0.231,0.769,0.0,0,feel free add things know comments foryou coronavirus thingsaboutcorona foryoupage officiallaura tiktokkenya,0.25,0.0
487,654,6.8e+18,Gee,5,40200,17,https://www.tiktok.com/@chadotagee/video/6801745300689145093,0.0,0.796,0.204,0,wants die distance symptoms protect foryoupage fyp taniua,0.5,0.0
488,655,6.8e+18,DrLucyRogers,838,795500,3607,https://www.tiktok.com/@drlucyrogers/video/6803008238045433094,0.0,1.0,0.0,0,demo simple soap kill virus info coronavirus pls follow ifrc edutok science,0.4166666666666667,0.09090909090909091
489,656,6.8e+18,dralexgeorge,260,642900,520,https://www.tiktok.com/@dralexgeorge/video/6802276503368256774,0.0,1.0,0.0,0,coronavirus need wash hands coronavirus covid foryou play life healthtips dralex fyp edutok edutokhealth ad,0.21428571428571427,0.0
490,657,6.8e+18,dralexgeorge,141,429200,411,https://www.tiktok.com/@dralexgeorge/video/6800778296897309958,0.0,0.774,0.226,0,coronavirus outbreak tips coronavirus covid foryou healthtips dralex fyp edutok edutokhealth dralex ad,0.2727272727272727,0.0
491,658,6.8e+18,dralexgeorge,168,460700,392,https://www.tiktok.com/@dralexgeorge/video/6801178863146749190,0.191,0.809,0.0,0,coronavirus myth busting coronavirus covid foryou healthtips dralex fyp edutok edutokhealth doctor ad,0.16666666666666666,0.0
492,659,6.8e+18,IMSSmx,543,1200000,2166,https://www.tiktok.com/@imssmx/video/6798614606836272389,0.388,0.612,0.0,0,con un hola es suficiente lo hagas de mano beso abrazo coronavirus covid enfermedades virus information fyp parati imss,0.15789473684210525,0.0
493,660,6.81e+18,IMSSmx,630,511800,2331,https://www.tiktok.com/@imssmx/video/6806329281501875461,0.0,0.769,0.231,0,tag del coronavirus covid covid prevenci n informaci n salud xico coronatime fyp foryou imss,0.07692307692307693,0.0
494,661,6.8e+18,World Health Organization (WHO),3388,18900000,39500,https://www.tiktok.com/@who/video/6800747104848399621,0.327,0.673,0.0,0,c v spread coronavirus,0.5,0.3333333333333333
495,662,6.89e+18,ITaeC,62100,50000000,313800,https://www.tiktok.com/@tae3on/video/6892430032711519494,0.0,0.516,0.484,0,school nurse solves corona taevion tae fyp viral funny relatable foryou coronavirus hobby,0.38461538461538464,0.0
496,663,6.8e+18,AJAY STEVENS 🇯🇲📍,29200,71200000,335900,https://www.tiktok.com/@iamajaystevens/video/6803844654111476998,0.0,1.0,0.0,0,record studio coronavirus drivethruprank,0.5,0.0
497,664,6.8e+18,DeStorm Power,15000,49900000,268100,https://www.tiktok.com/@destorm/video/6804081804581162245,0.0,1.0,0.0,0,people dont want money anymore kingbach theevelyngonzalez coronavirus lifehack money,0.4444444444444444,0.0
498,665,6.82e+18,keelydelane,14100,43100000,120400,https://www.tiktok.com/@bluetangerinee/video/6815978853215882501,0.0,0.579,0.421,0,stayhomestaystrong loungewear collegememories voiceover progamer keepingbusy fyp art coronavirus foryou f,0.09090909090909091,0.0
499,666,6.89e+18,Melissa Schaub,71400,25100000,122000,https://www.tiktok.com/@missys20/video/6885476123484998918,0.0,0.563,0.437,1,drives crazy watch fyp foryou wearamask covid coronavirus,0.125,0.0
500,667,6.81e+18,josh flowers,54500,29500000,385300,https://www.tiktok.com/@jooshflowers/video/6805611435218013446,0.533,0.326,0.141,0,quarantine tings coronavirus,0.6666666666666666,0.0
501,668,6.81e+18,Nate Norell,36000,35600000,388800,https://www.tiktok.com/@natenorell/video/6807072710364040453,0.0,0.523,0.477,0,summer hitting different wanted celebrate wlega z coronavirus summer coronatime,0.3333333333333333,0.0
502,669,6.81e+18,DexChew,9168,120100000,113800,https://www.tiktok.com/@dexchew_oe/video/6805125856411782401,0.0,0.464,0.536,0,tiktoktiktok malaysia tiktoksingaporedexchewcoronavirusfunny dex stop station,0.3333333333333333,0.0
503,670,6.81e+18,Dr Malik,15700,48400000,36200,https://www.tiktok.com/@jagjitsingh262/video/6811490412335877377,0.33,0.563,0.108,0,respect doctors family hand wash challenge gharbaithoindia safehands doctor respect tiktok coronavirus foryoupage foryou,0.38461538461538464,0.0
504,671,6.81e+18,Sallie McCrary,68500,22100000,162500,https://www.tiktok.com/@sallie.mccrary/video/6811980672979176709,0.0,1.0,0.0,0,decadesof hair datingstorytime werk home bringitback shareyourplaylist tigerking coronavirus fyp foryou,0.18181818181818182,0.0
505,672,6.81e+18,NDJ,7189,24400000,13000,https://www.tiktok.com/@nathandavisjrndj/video/6806012457450999046,0.0,1.0,0.0,0,things tissue sofeawatkins tutweezyy fyp foryou singing tiktok music coronavirus,0.3,0.0
506,673,6.8e+18,Noah Schnapp,27900,23900000,68500,https://www.tiktok.com/@noahschnapp/video/6803936505812241670,0.0,1.0,0.0,0,dont wake coronavirus covid,0.25,0.0
507,674,6.92e+18,ШМЕКССС🤤,11000,83100000,36100,https://www.tiktok.com/@shmeksss/video/6920996033040223490,0.0,1.0,0.0,1,time reaction comedy prank shmekss coronavirus,0.3333333333333333,0.0
508,675,6.8e+18,Adam W,13600,28400000,102100,https://www.tiktok.com/@adamw/video/6804141540034891014,0.0,1.0,0.0,1,trys shake ur hand destormpower debbiesath uhohnick comedy fyp coronavirus,0.1,0.0
509,676,6.82e+18,Nayan,15200,59900000,252700,https://www.tiktok.com/@nayan..canvas/video/6821460436232326401,0.0,1.0,0.0,0,stay safe stay home hurt foryoupage like art nayan canvas trandingvideo corona coronavirus,0.25,0.0
510,677,6.8e+18,cameron hoang,38800,23400000,381000,https://www.tiktok.com/@cameronghoang/video/6802896497391324422,0.508,0.492,0.0,1,important psa watch till end foryou fyp coronavirus asian viral,0.3,0.0
511,678,6.81e+18,margaux,31000,21700000,281300,https://www.tiktok.com/@margauxbeylier/video/6805700561288039685,0.0,1.0,0.0,0,day going absolutely ham selfquarantine covid coronavirus corona singing,0.3333333333333333,0.0
512,679,6.8e+18,Vanessa Simeon,14800,39200000,227300,https://www.tiktok.com/@vflow_xo/video/6804164739724365061,0.0,1.0,0.0,0,coronaa tiimee coronavirus maam fyp,0.2,0.0
513,680,6.81e+18,Andri Ragettli,50100,43200000,74400,https://www.tiktok.com/@andriragettli/video/6807101230695927046,0.0,1.0,0.0,0,quarantine like stay home parcour foryoupage tiktok viral foryou fyp trend stayathomechallenge corona coronavirus stayhome,0.4,0.0
514,681,6.92e+18,ШМЕКССС🤤,9888,44700000,25600,https://www.tiktok.com/@shmeksss/video/6918375921271557377,0.0,0.348,0.652,0,reaction comedy prank shmekss coronavirus,0.4,0.0
515,682,6.81e+18,Kelsey sound,8061,30300000,33800,https://www.tiktok.com/@kelseysound/video/6806333376803392774,0.0,0.698,0.302,0,quarantine tik tok toe coronavirus socialdistancing quarantine diary quarantinelife quarantinesquad quarantineandchill coronachallenge,0.18181818181818182,0.0
516,683,6.82e+18,harrymckoy,0,54500000,106700,https://www.tiktok.com/@harrymckoyy/video/6816204319793171717,0.0,0.545,0.455,0,best friend tag cirquedusoleilquarantinequarantinelifecoronaviruscoronatrainingcircusflipsflying,0.0,0.0
517,684,6.83e+18,nabela,62700,22800000,53500,https://www.tiktok.com/@nabela/video/6831748743780388101,0.0,1.0,0.0,0,today tested positive coronavirus day quarantineroutine pocketsofpeace minivlog covid coronavirus tiktokwellness,0.4,0.0
518,685,6.86e+18,Macrofying,29600,37700000,140400,https://www.tiktok.com/@macrofying/video/6858643778207599878,0.0,0.615,0.385,0,macro microscope zoom viral macrozoom mask coronavirus covid,0.5,0.14285714285714285
519,686,6.81e+18,Natalie Reese,31700,14100000,124700,https://www.tiktok.com/@nataliereesie/video/6805350042279415045,0.0,1.0,0.0,0,making best situations love dad coronavirus fyp,0.14285714285714285,0.0
520,687,6.81e+18,Luke Van Tassel,6501,16300000,40800,https://www.tiktok.com/@lukeoakvt/video/6810053052876328198,0.0,1.0,0.0,0,audio jacked upidk whats going coronavirus,0.3333333333333333,0.0
521,688,6.8e+18,choctiv,43900,19200000,354100,https://www.tiktok.com/@choctiv/video/6800459036924906758,0.0,0.722,0.278,0,prepared fyp foryourpage foryoupage coronavirus viruscorona corona repost forupage hands african viral coming virus fup,0.4,0.0
522,689,6.81e+18,👑 Stuart Armour 🎧,22000,22500000,395800,https://www.tiktok.com/@stuartarmour/video/6805275642897173766,0.531,0.469,0.0,0,good share seriousness use common sense wash hands regularly coronavirus,0.3,0.0
523,690,6.8e+18,maiagrams,2076,20900000,33800,https://www.tiktok.com/@maiaagramss/video/6804940092638055685,0.211,0.602,0.188,0,dad fun ill bet u roll toilet paper coronavirus,0.2222222222222222,0.125
524,691,6.81e+18,Aristotle Gold,23300,17700000,222000,https://www.tiktok.com/@aristotle_gold/video/6805603948301389061,0.0,0.623,0.377,0,send love light safe hard times joke coronavirus covid foryou foryoupage fyp,0.16666666666666666,0.0
525,692,6.81e+18,Bruno Underwood,15200,38100000,496600,https://www.tiktok.com/@wobruno/video/6805362435147582725,0.0,0.633,0.367,0,cant shit head coronavirus cardib virus,0.5,0.0
526,693,6.81e+18,Sarah Soave,7543,15200000,171200,https://www.tiktok.com/@soave7/video/6805561634623360261,0.0,1.0,0.0,0,parents think im going delusional bc ive stuck house long quarentine toilet coronavirus quarentine quarentined,0.21428571428571427,0.0
527,694,6.8e+18,danny rubio,18800,17800000,341200,https://www.tiktok.com/@dannyrvbio/video/6804216547473739013,0.0,0.706,0.294,0,sorry fyp foryou xyzcba coronavirus corona piday,0.2857142857142857,0.0
528,695,6.81e+18,Lokesh Yadav,16200,40800000,337700,https://www.tiktok.com/@lokartist_lokesh/video/6810279992761634054,0.126,0.698,0.177,0,thanks youcoronavirus covid drawing lokartist tiktokindia poster,0.14285714285714285,0.0
529,696,6.81e+18,gigi🍭,18200,13300000,62900,https://www.tiktok.com/@giannacarsello/video/6809774160991079685,0.0,1.0,0.0,0,dont tell michelle greenscreen bestfriendsbrother tinder coronavirus fyp foryoupage,0.1111111111111111,0.0
530,697,6.81e+18,Jonah,14400,13700000,45200,https://www.tiktok.com/@thatblewjonah/video/6807824523916791045,0.0,1.0,0.0,0,youre allowed pack toilet paper family dad sent separately coronavirus foryou toiletpaper,0.25,0.09090909090909091
531,698,6.81e+18,Amanda Santoro,22000,19300000,87900,https://www.tiktok.com/@amanda.santoro/video/6811303396214115590,0.237,0.763,0.0,0,nails nails art fyp foryou nailart coronavirus quarantine artist selftaught beauty acrylic beautiful wow nailart love,0.14285714285714285,0.0
532,699,6.81e+18,KEATS,13400,14500000,172500,https://www.tiktok.com/@keatsdidit/video/6805003037711682821,0.139,0.554,0.308,0,planets meeting coronavirus fyp coronavirus,0.25,0.0
533,700,6.8e+18,shiannecluck,11200,16700000,89200,https://www.tiktok.com/@shiannecluck/video/6803915333599071493,0.0,0.714,0.286,0,saying th graders names wrong lol funny subteach coronavirus fyp substitute imaboss,0.3333333333333333,0.0
534,701,6.81e+18,Aly Wittmer,3767,13400000,29300,https://www.tiktok.com/@alywitt_76/video/6806876950842395909,0.0,0.756,0.244,0,brother goes didnt notice mom walks mom fyp coronavirus quarantine ultra smooth moves boy,0.23076923076923078,0.0
535,702,6.8e+18,shelbs,14500,21500000,108600,https://www.tiktok.com/@_shelberries/video/6804573949184265477,0.0,1.0,0.0,0,got tested lol felt like stabbed brain coronavirus smallgestures selfcare quarantine foryoupage fyp itscoronatime,0.35714285714285715,0.0
536,703,6.84e+18,타요_HEYTayo,7377,68200000,40000,https://www.tiktok.com/@heytayo_official/video/6835803283857132801,0.0,1.0,0.0,0,lokapatv toktok pororo coronavirus lokapa pororo tayoman tayo,0.14285714285714285,0.0
537,704,6.83e+18,Eirinn Reid,14700,15800000,172900,https://www.tiktok.com/@eirinnreid/video/6833825321503051014,0.0,0.597,0.403,0,aww twinkle fyp foryoupage equestrian coronavirus trending equine horse,0.1111111111111111,0.0
538,705,6.8e+18,Procreate,24100,24100000,25300,https://www.tiktok.com/@pro.cre.ate/video/6802040758166686981,0.0,1.0,0.0,0,confirmed cases coronavirus live thats fun foryou foryoupage procreate coronavirus,0.3333333333333333,0.0
539,706,6.8e+18,"Sam, I am",18200,16700000,299800,https://www.tiktok.com/@itsyaboisammyt/video/6802328809455635717,0.388,0.612,0.0,0,coronavirus solved play life normalpeople f p coronavirus emilythullesen,0.25,0.0
540,707,6.91e+18,Linda🍷🤪💕,103100,14900000,126300,https://www.tiktok.com/@lindabrown84654/video/6911279367599557889,0.0,1.0,0.0,0,loves little dance albert rocknroll happynewyear coronavirus emo wap lol karen,0.09090909090909091,0.0
541,708,6.8e+18,Jesus Corona,5677,11800000,47400,https://www.tiktok.com/@realjesuscorona/video/6804950446814416134,0.0,1.0,0.0,0,corona virus dominating news people like iamcurtisray finding better money,0.5,0.1111111111111111
542,709,6.8e+18,Ty guy,12300,19800000,3903,https://www.tiktok.com/@itzzme.tyler/video/6801942037450034437,0.0,0.783,0.217,0,stay safe traveling viral foryou foryoupage fyp trend corona coronavirus,0.4,0.0
543,710,6.81e+18,Derek Sullivan,20300,11500000,89400,https://www.tiktok.com/@dsullivan1285/video/6809679780032695558,0.182,0.442,0.376,0,coronavirus quarantine fyp foryou xyzbca,0.4,0.0
544,711,6.82e+18,Dani Mulder,8885,26000000,29900,https://www.tiktok.com/@danielle.mulder_/video/6823124233586035973,0.0,0.756,0.244,0,cant believe im saying miss school door education wild xyzbca coronavirus woodridge tiktoksouthafrica,0.23076923076923078,0.0
545,712,6.83e+18,venera creations,31500,20700000,52500,https://www.tiktok.com/@venera_creations/video/6826305441467796741,0.0,0.737,0.263,0,yikes procreate foryoupage u fyp coronavirus,0.16666666666666666,0.0
546,713,6.82e+18,Tyga,11500,14200000,80500,https://www.tiktok.com/@tyga/video/6815388898630339845,0.0,1.0,0.0,0,staysafe stayathome coronavirus,0.6666666666666666,0.0
547,714,6.81e+18,Bella Randvere,5870,13900000,28600,https://www.tiktok.com/@bellarandvere/video/6805020848852978950,0.0,0.647,0.353,0,girlfriend mad changed mind coronatime coronavirus fyp foryou foryoupage,0.2222222222222222,0.0
548,715,6.81e+18,elizabeth,14100,12900000,120800,https://www.tiktok.com/@elizabeth_hicke/video/6806119718605360389,0.0,1.0,0.0,0,freddie taking quarantine happyathome fyp coronavirus quarantine foryoupage,0.2857142857142857,0.0
549,716,6.8e+18,Carsyn,12600,10000000,82000,https://www.tiktok.com/@car.syn/video/6803880605281979654,0.0,0.792,0.208,0,sure elon guy got greenscreen greenscreenvideo coronavirus shs vector,0.2222222222222222,0.0
550,717,6.81e+18,amalie,7310,11200000,77800,https://www.tiktok.com/@im.amalie/video/6811693674087353605,0.417,0.583,0.0,0,wait pile doesnt viral im quitting fyp coronavirus thatsdisgusting,0.4444444444444444,0.0
551,718,6.81e+18,Alexandra,20200,19700000,83200,https://www.tiktok.com/@alexandralfe/video/6810456252427078918,0.0,1.0,0.0,0,quarantine activity idea blanketfort quarantine coronavirus fyp foryou couplegoals stayinside,0.3333333333333333,0.0
552,719,6.84e+18,Tamirrusso,13800,42600000,54400,https://www.tiktok.com/@tamirrusso/video/6836405205903379717,0.0,0.526,0.474,0,time riding coronavirus motorcycle bikelife car corvette rainbow,0.25,0.0
553,720,6.94e+18,cbsnews,100800,29700000,141700,https://www.tiktok.com/@cbsnews/video/6943618365030141189,0.0,1.0,0.0,0,sen cruz refuses mask reporter asks press conference news tedcruz coronavirus mask,0.45454545454545453,0.0
554,721,6.81e+18,Kelley Mills,11000,14500000,71900,https://www.tiktok.com/@imnotcryingshutup/video/6805667028192496901,0.0,0.783,0.217,0,stick brain seconds today wbu wash ur hands stay home ok coronatime fyp coronavirus utah,0.4,0.0
555,722,6.8e+18,madi,12500,9900000,122900,https://www.tiktok.com/@madaayyeee/video/6804991981786254597,0.0,0.517,0.483,0,able toilet paper mom learned little girl chil coronavirus,0.2222222222222222,0.125
556,723,6.9e+18,Bero,15600,15000000,226100,https://www.tiktok.com/@b_ero_/video/6901358471313100038,0.0,0.571,0.429,0,greenscreen candleshop candles fyp foryoupage coronavirus corona,0.2857142857142857,0.0
557,724,6.81e+18,gabesco,17600,10200000,188700,https://www.tiktok.com/@gabesco/video/6806789041904815366,0.0,0.664,0.336,1,covid im foryoufypforyoupageviralsharetrendcovidcoronavirus,0.0,0.0
558,725,6.81e+18,nabela,13300,19900000,21900,https://www.tiktok.com/@nabela/video/6813933212083981574,0.47,0.53,0.0,0,self care partner life day quarantineroutine happyathome bookclub quarantine covid coronavirus selfcare,0.3333333333333333,0.0
559,726,6.81e+18,Jordyn,6303,9600000,22100,https://www.tiktok.com/@brainlessartist/video/6805660044856675590,0.0,0.625,0.375,0,update shes clean brushed order business pawrescuecat rescuekitten kitten artistsoftiktok quarantine coronavirus,0.25,0.0
560,727,6.81e+18,DAVID🤠,13400,9000000,52600,https://www.tiktok.com/@davidjustinn/video/6809865409563495686,0.0,1.0,0.0,0,heres good things happening earth difficult time coronavirus positivity,0.2222222222222222,0.125
561,728,6.81e+18,oye indori,1456,24800000,9274,https://www.tiktok.com/@oye_indori/video/6806971088648572161,0.0,1.0,0.0,0,jantacurfew coronavirus ghar hi rahna veerindori pankaj indori teamindori teamoyeindori,0.1,0.0
562,729,6.82e+18,alana clements,11100,10400000,47800,https://www.tiktok.com/@alanaclem/video/6815929108728466693,0.0,1.0,0.0,0,promise gets better like foryou funny viral progamer keepingbusy coronavirus throwback hype charlidamelio,0.23076923076923078,0.0
563,730,6.81e+18,Cal,19600,21000000,234100,https://www.tiktok.com/@cccaal/video/6807155873778109701,0.394,0.606,0.0,0,relieved fyp foryou covid corona coronavirus coronatime quarantine,0.375,0.0
564,731,6.96e+18,Mario Guerrero,11000,16000000,38400,https://www.tiktok.com/@_mario_guerrero_/video/6956989810103962885,0.0,0.674,0.326,0,pegar un video de sebasmood esto si ya es mucho descaro jajdjas humor comedia coronavirus,0.13333333333333333,0.0
565,732,6.8e+18,venera creations,12800,15100000,20800,https://www.tiktok.com/@venera_creations/video/6798917424767864070,0.0,1.0,0.0,0,coronavirus procreate foryoupage forupage u,0.2,0.0
566,733,6.81e+18,Hey,17000,9500000,209600,https://www.tiktok.com/@goons4l/video/6806904399668006149,0.0,1.0,0.0,0,micd rec league rest video lewsflicks insta coronavirus,0.375,0.0
567,734,6.8e+18,Kayla,17100,25100000,119300,https://www.tiktok.com/@kaylathayla/video/6803478044959968518,0.0,0.818,0.182,0,cant believe walmart employee kicked coronavirus corona coronavirusprank prank walmartprank publicprank fyp foryou,0.23076923076923078,0.0
568,735,6.8e+18,Eden  Weiss,8147,12800000,39900,https://www.tiktok.com/@edenvonweiss/video/6801274317175885061,0.0,1.0,0.0,0,dont outside storytimeforyoucoronavirusnothankstiktokuniversitydoakickflip,0.0,0.0
569,736,6.81e+18,Kenyan James Bernard,14800,10200000,222900,https://www.tiktok.com/@kenyan.jb/video/6807120447503600902,0.0,1.0,0.0,0,fyp coronavirus skinand e,0.25,0.0
570,737,7e+18,Ethan Kelly,7506,12500000,19600,https://www.tiktok.com/@ethanckelly/video/7002728053767965958,0.0,1.0,0.0,0,didnt doses fun coronavirus harvard yes im gonna milk need content,0.36363636363636365,0.0
571,738,6.8e+18,Ty Peloquin,11100,20800000,136000,https://www.tiktok.com/@2tuffty/video/6798266214784240902,0.0,1.0,0.0,0,favoritesongs musthaves haha onemillionaudition nice coronavirus rip ouch tiktokhot google china makeitviral fyp,0.15384615384615385,0.0
